wd_id,osm_relid,latlong_wgs84,ibge_id,name
1816107,298489,Point(-48.592777777 -23.7975),3508009,"Buri, São Paulo"
1816118,301470,Point(-34.907777777 -7.515833333),2503001,Caaporã
1816125,301428,Point(-36.822777777 -7.888888888),2503902,Camalaú
1816133,301310,Point(-35.636944444 -6.487777777),2516409,Tacima
1816142,303843,Point(-36.578888888 -9.631944444),2702009,Coité do Nóia
1816157,301463,Point(-36.243888888 -6.990833333),2510501,Olivedos
1816167,303793,Point(-35.646944444 -8.915),2705606,Novo Lino
1816177,303807,Point(-35.715 -9.272777777),2702801,Flexeiras
1816186,301476,Point(-35.85 -7.033333333),2506004,Esperança
1816194,298199,Point(-44.774166666 -22.537222222),3541901,"Queluz, São Paulo"
1816203,298115,Point(-51.553055555 -22.006111111),3541208,Presidente Bernardes
1816212,301442,Point(-36.488888888 -7.246944444),2506509,Gurjão
1816219,301445,Point(-35.410833333 -6.553888888),2503605,Caiçara
1816227,301357,Point(-35.79 -6.641944444),2503506,Cacimba de Dentro
1816238,301447,Point(-35.757777777 -7.070833333),2500403,Alagoa Nova
1816238,301447,Point(-35.75397 -7.04733),2500403,Alagoa Nova
1816248,303780,Point(-37.205 -9.635833333),2703403,Jacaré dos Homens
1816259,301275,Point(-35.820833333 -6.782777777),2504157,Casserengue
1816274,303862,Point(-35.821944444 -9.602777777),2707909,Santa Luzia do Norte
1816283,301478,Point(-35.691944444 -6.962777777),2501104,Areia
1816295,301460,Point(-37.608888888 -7.125833333),2504207,Catingueira
1816305,297959,Point(-49.432777777 -20.39),3535002,Palestina
1816370,332470,Point(-57.76 -2.535833333),1304302,Urucará
1816756,,Point(-36.94 -10.592778),,Microrregião de Japaratuba
1816971,,Point(-47.843889 -24.487778),,Microrregião de Registro
1816979,302551,Point(-40.910833333 -4.4),2304236,Croatá
1817137,,Point(-47.0694 -22.8172),,Universidade Estadual Paulista
1817181,298041,Point(-48.479166666 -20.949444444),3506102,Bebedouro
1821314,302575,Point(-40.921111111 -3.854444444),2313609,Ubajara
1822575,296783,Point(-49.95 -29.196944444),4213807,"Praia Grande, Santa Catarina"
1822931,242759,Point(-52.201944444 -28.586944444),4303558,Camargo
1823658,,Point(-70.78 -8.16),,Tarauacá
1823871,332776,Point(-44.435833333 -5.032777777),2103802,"Dom Pedro, Maranhão"
1824152,302586,Point(-40.566666666 -4.7),2309300,Nova Russas
1824563,,Point(-50.01194444 -24.79083333),,Castrolanda
1824563,,Point(-49.939722 -24.793889),,Castrolanda
1825452,,Point(-39.315 -7.212778),,Cariri
1827037,,Point(-60.021389 -3.129167),,Manaus
1827121,301314,Point(-35.49 -6.855),2506301,Guarabira
1828350,302488,Point(-39.371944444 -5.587777777),2312700,Senador Pompeu
1829476,301407,Point(-38.511944444 -6.575),2512077,Poço de José de Moura
1829502,90140,Point(-47.118888888 -1.547777777),1505403,"Ourém, Pará"
1829745,,Point(-43.6 -18.248889),,Microrregião de Diamantina
1830118,297698,Point(-52.875833333 -23.870833333),4127908,Tuneiras do Oeste
1831934,,Point(-39.013889 -10.507778),,Euclides da Cunha
1832376,,Point(-45.226944444 -3.660833333),2105153,Igarapé do Meio
1832695,,Point(-50.61583 -24.32388),,Microrregião de Telêmaco Borba
1833591,296669,Point(-49.678888888 -28.925833333),4218806,Turvo
1833985,332921,Point(-45.17 -3.893888888),2108702,"Pio XII, Maranhão"
1833985,332921,Point(-45.16617 -3.89451),2108702,"Pio XII, Maranhão"
1834804,,Point(-47.86435 -15.80005),,Chamber of Deputies
1835499,333702,Point(-50.668888888 -11.616944444),5107859,São Félix do Araguaia
1837475,,Point(-52.661944444 -27.133888888),,Chapecó Airport
1837475,,Point(-52.66194 -27.13389),,Chapecó Airport
1838960,302715,Point(-42.085833333 -4.410833333),2201770,Boa Hora
1839783,2696547,Point(-35.48991 -8.37192),2600906,Amaraji
1839783,2696547,Point(-35.452222222 -8.375833333),2600906,Amaraji
1841455,185559,Point(-48.732777777 -5.537777777),1507151,São Domingos do Araguaia
1843416,301366,Point(-37.945833333 -7.013888888),2504801,Coremas
1843603,2217374,Point(-44.000833333 -22.512777777),3303955,Pinheiral
1844169,,Point(-67.8118 -9.976),,Rio Branco
1844246,303680,Point(-36.058888888 -8.49),2600807,"Altinho, Pernambuco"
1845017,301149,Point(-38.312777777 -6.485833333),2408607,"Paraná, Rio Grande do Norte"
1846576,332836,Point(-45.850833333 -2.240833333),2106375,Maranhãozinho
1847056,301429,Point(-37.640833333 -7.511944444),2500106,"Água Branca, Paraíba"
1847425,333674,Point(-57.053888888 -14.74),5103452,"Denise, Mato Grosso"
1847425,333674,Point(-56.95115 -14.75742),5103452,"Denise, Mato Grosso"
1848362,302699,Point(-44.585833333 -9.486944444),2208700,Redenção do Gurguéia
1848973,303885,Point(-37.810833333 -10.737777777),2807105,Simão Dias
1849042,,Point(-50.69138889 -24.21694444),,Mauá Hydroelectric Plant
1849689,303747,Point(-36.178888888 -8.580833333),2606705,Ibirajuba
1850416,,Point(-43.226404 -22.905685),,Museu Nacional de Rio de Janeiro
1851075,,Point(-48.5206 -27.60065),,Universidade Federal de Santa Catarina
1851075,,Point(-48.52 -27.6011),,Universidade Federal de Santa Catarina
1851449,,Point(-51.1908 -19.6769),,Microrregião de Paranaíba
1851653,302834,Point(-42.675833333 -5.357777777),2203305,Demerval Lobão
1852062,303673,Point(-36.488888888 -8.705833333),2608255,Jucati
1852620,302730,Point(-41.360833333 -7.157777777),2204352,Geminiano
1852743,,Point(-48.22 -12.495),,Paranã River
1852824,,Point(-34.839278 -7.816617),,Coroa do Avião
1853146,302733,Point(-41.583888888 -6.512777777),2205599,Lagoa do Sítio
1854793,301176,Point(-36.022777777 -6.228888888),2411205,Santa Cruz
1855906,,Point(-51.01055556 2.47666667),,Amazon Stonehenge
1856102,,Point(-45.702778 -22.251944),,Microrregião de Santa Rita do Sapucaí
1857293,,Point(-43.232819 -22.97868),,Pontifical Catholic University of Rio de Janeiro
1857645,303883,Point(-37.342777777 -10.577777777),2804102,Moita Bonita
1857718,301174,Point(-36.105 -5.582777777),2409605,"Pedra Preta, Rio Grande do Norte"
1857809,333604,Point(-54.473888888 -16.622777777),5106372,Pedra Preta
1861320,,Point(-35.9 -9.68333),,Manguaba Lagoon
1862264,,Point(-46.75 -23.526666666),,Pinheiros River
1862264,,Point(-46.7025 -23.621667),,Pinheiros River
1863161,,Point(-35.20888889 -5.795),,Leste Potiguar
1863917,297791,Point(-51.386944444 -22.862777777),4108007,Florestópolis
1864428,,Point(-37.42 -10.217778),,Microrregião Sergipana do Sertão do São Francisco
1864964,,Point(-43.20109 -22.935141),,Santa Teresa Tram
1866771,,Point(-48.175833 -21.793889),,Microrregião de Araraquara
1867788,,Point(-38.460833 -6.045),,Serra do Pereiro
1868533,185591,Point(-49.540833333 -1.717777777),1507706,São Sebastião da Boa Vista
1869240,303605,Point(-35.388888888 -7.950833333),2605400,"Feira Nova, Pernambuco"
1869664,333716,Point(-58.358888888 -10.317777777),5105176,Juruena
1869771,,Point(-44.12993 -23.16964),,Praia de Lopes Mendes
1869771,,Point(-44.1292 -23.17),,Praia de Lopes Mendes
1870026,301443,Point(-35.498888888 -6.78),2511806,Pirpirituba
1870479,303603,Point(-35.24 -7.805),2615508,Tracunhaém
1871203,302788,Point(-42.777777777 -5.582777777),2203255,Curralinhos
1871362,325892,Point(-61.900833333 -11.175833333),1100254,Presidente Médici
1871942,333620,Point(-58.003888888 -15.322777777),5105234,Lambari d'Oeste
1873577,332793,Point(-44.191944444 -6.476944444),2111904,Sucupira do Norte
1874495,,Point(-48.87083 -23.43472),,Campos de Holambra
1874546,,Point(-52.205833 -3.202778),,Microrregião de Altamira
1875004,301466,Point(-36.628888888 -6.941944444),2516755,Tenório
1875142,,Point(-47.400833333 -5.447777777),2105500,João Lisboa
1875529,,Point(-40.083889 -13.857778),,Jequié
1876128,332869,Point(-42.532777777 -2.718888888),2108058,Paulino Neves
1878476,297643,Point(-49.797777777 -26.105833333),4122305,"Rio Negro, Paraná"
1878529,302713,Point(-40.660833333 -7.442777777),2205953,Marcolândia
1878772,,Point(-45.590833 -22.738889),,Microrregião de Campos do Jordão
1879913,302838,Point(-42.687777777 -6.237777777),2208809,"Regeneração, Piauí"
1880531,185666,Point(-47.916944444 -1.43),1503408,Inhangapi
1880608,333633,Point(-58.740833333 -11.377777777),5105150,Juína
1881942,,Point(-54.587778 -25.547778),,Microrregião de Foz do Iguaçu
1886395,332838,Point(-44.867777777 -1.827777777),2103703,Cururupu
1887049,,Point(-43.17522222 -22.50813889),,Imperial Museum of Brazil
1887813,303696,Point(-35.29 -7.935833333),2608503,Lagoa de Itaenga
1891293,,Point(-54.76 -18.5069),,Microrregião do Alto Taquari
1891475,333677,Point(-55.168888888 -15.546944444),5102678,Campo Verde
1892127,302863,Point(-42.738888888 -6.085833333),2200608,Angical do Piauí
1894079,,Point(-45.15 -22.75),,Paraíba Valley
1894372,302655,Point(-42.555833333 -3.715833333),2206100,Matias Olímpio
1894779,,Point(-54.4826 -25.614),,Parque das Aves
1895154,,Point(-50.451944444 -18.447777777),,Quirinópolis
1895257,303740,Point(-37.627777777 -8.963888888),2609154,"Manari, Pernambuco"
1897689,301329,Point(-37.650833333 -6.442777777),2512804,Riacho dos Cavalos
1898482,,Point(-43.1656 -22.9489),,Urca
1899023,297686,Point(-51.53 -25.042777777),4127965,"Turvo, Paraná"
1899080,185548,Point(-49.987777777 -0.16),1502509,"Chaves, Pará"
1899126,,Point(-42.007778 -21.955),,Microrregião de Santa Maria Madalena
1899847,,Point(-37.65 -10.9169),,Microrregião do Agreste de Lagarto
1899910,302850,Point(-42.542777777 -7.250833333),2209708,São Francisco do Piauí
1900852,302465,Point(-39.760833333 -6.683888888),2313252,Tarrafas
1901157,185580,Point(-47.575833333 -1.351944444),1506609,Santa Maria do Pará
1903173,,Point(-28.85 -20.5),,Martim Vaz
1903472,,Point(-49.968889 -23.160833),,Microrregião de Jacarezinho
1904037,,Point(-38.966667 -12.266667),,Feira de Santana
1904786,332967,Point(-44.055833333 -5.255833333),2111748,Senador Alexandre Costa
1905060,,Point(-43.35 -21.763889),,Microrregião de Juiz de Fora
1906206,315083,Point(-45.275833333 -20.766944444),3112000,Candeias
1906441,,Point(-34.880833 -8.053889),,Microrregião do Recife
1907408,362376,Point(-38.763888888 -12.870833333),2927309,Salinas da Margarida
1907710,332930,Point(-44.583888888 -5.050833333),2111250,São José dos Basílios
1907946,,Point(-44.2508 -2.9369),,Rosário
1908276,,Point(-56.096944 -15.595833),,Microrregião de Cuiabá
1908889,,Point(-56.0 -15.5),,Mato Grosso Plateau
1909011,332801,Point(-45.122777777 -1.855833333),2111789,Serrano do Maranhão
1909380,,Point(-48.391944 -9.566944),,Microrregião de Miracema do Tocantins
1911145,303688,Point(-37.274444444 -7.473333333),2613602,São José do Egito
1911667,,Point(-37.928889 -7.197778),,Microrregião de Piancó
1912164,,Point(-42.365833 -21.130833),,Microrregião de Muriaé
1912472,,Point(-39.507778 -3.625),,Uruburetama
1913389,,Point(-50.545833333 -20.268888888),,Microregion of Jales
1913711,302493,Point(-39.680833333 -7.091944444),2309201,"Nova Olinda, Ceará"
1913856,,Point(-39.578889 -3.493889),,Itapipoca
1915052,,Point(-48.53468 -27.44766),,Daniela
1915115,332824,Point(-44.325833333 -3.143888888),2110203,"Santa Rita, Maranhão"
1915365,,Point(-35.332778 -7.328889),,Microrregião de Itabaiana
1916653,303641,Point(-35.95 -8.616944444),2605004,"Cupira, Pernambuco"
1919029,332870,Point(-44.806944444 -2.955),2111003,"São João Batista, Maranhão"
1919506,,Point(-53.915 -28.387778),,Northwest Rio Grande do Sul Mesoregion
1920091,,Point(-46.66534722 -23.52731389),,Latin America Memorial
1920318,333733,Point(-54.388888888 -15.836944444),5107008,Poxoréo
1920600,302555,Point(-39.627777777 -5.742777777),2308500,Mombaça
1920821,301166,Point(-35.076944444 -6.313888888),2415008,Vila Flor
1921322,301387,Point(-37.915833333 -6.570833333),2508109,"Lagoa, Paraíba"
1921800,325859,Point(-63.828888888 -10.211944444),1100452,"Buritis, Rondônia"
1921850,,Point(-55.532778 -30.890833),,Southwest Rio Grande do Sul
1921881,,Point(-46.875 -17.221944),,Microrregião de Paracatu
1921992,185583,Point(-48.516944444 -0.752777777),1506302,Salvaterra
1922500,,Point(-50.14 -15.933889),,Northwest Goiás
1922502,,Point(-50.376944 -17.395833),,South Goiás
1923702,,Point(-43.012778 -4.256944),,Coelho Neto
1924294,302746,Point(-42.37 -3.457777777),2205805,Luzilândia
1924631,,Point(-44.170833 -22.543889),,Microrregião do Vale do Paraíba Fluminense
1924767,,Point(-54.587222 -25.547211),,Catedral de São João Batista
1926510,,Point(-49.117778 -5.368889),,Microrregião de Marabá
1928594,,Point(-38.508056 -12.971944),,Pelourinho
1929327,303921,Point(-37.102777777 -10.125833333),2803104,Itabi
1931128,,Point(-48.24083 -7.22833),,Araguaína Airport
1933647,302794,Point(-42.405 -5.275833333),2207793,Pau d'Arco do Piauí
1934022,,Point(-48.625833333 -17.743888888),,Meia Ponte
1934029,,Point(-49.148888888 -13.440833333),,Porangatu
1934032,,Point(-50.376944444 -17.395833333),,Vale do Rio dos Bois
1934329,302824,Point(-41.46666667 -4.41666667),2207900,"Pedro II, Piauí"
1934329,302824,Point(-41.38054 -4.42512),2207900,"Pedro II, Piauí"
1935495,362143,Point(-40.13388889 -10.86194444),2925253,Ponto Novo
1935648,302771,Point(-41.91 -7.232777777),2211704,Wall Ferraz
1935660,302717,Point(-42.185833333 -5.863888888),2210383,São Miguel da Baixa Grande
1935674,302830,Point(-41.323888888 -6.825),2210375,São Luís do Piauí
1935687,302748,Point(-42.913888888 -8.4),2210953,Tamboril do Piauí
1935702,302786,Point(-42.698888888 -9.015),2210607,São Raimundo Nonato
1935710,296772,Point(-53.35459 -26.52666),4200804,"Anchieta, Santa Catarina"
1935710,296772,Point(-53.330833333 -26.533888888),4200804,"Anchieta, Santa Catarina"
1935712,302860,Point(-42.54879 -5.64162),2206407,Monsenhor Gil
1935712,302860,Point(-42.607777777 -5.563888888),2206407,Monsenhor Gil
1935791,302649,Point(-41.675833333 -7.737777777),2204907,Isaías Coelho
1935805,302714,Point(-44.181944444 -6.966944444),2208551,Porto Alegre do Piauí
1935819,302683,Point(-41.793888888 -7.468888888),2203859,Floresta do Piauí
1936263,302857,Point(-40.900833333 -7.831944444),2203271,Curral Novo do Piauí
1936273,302646,Point(-44.952777777 -10.125),2208858,Riacho Frio
1936273,302646,Point(-44.67899 -9.8366),2208858,Riacho Frio
1936286,302813,Point(-42.790833333 -9.483888888),2203750,Fartura do Piauí
1936298,302675,Point(-44.235833333 -8.726944444),2207405,Palmeira do Piauí
1936312,302845,Point(-42.668888888 -5.798888888),2200103,Agricolândia
1937304,301397,Point(-34.977777777 -7.113888888),2513703,"Santa Rita, Paraíba"
1937308,302734,Point(-42.44 -5.857777777),2207751,Passagem Franca do Piauí
1937319,302686,Point(-42.246944444 -8.357777777),2210003,São João do Piauí
1937333,302829,Point(-41.767777777 -7.185),2209104,Santa Cruz do Piauí
1937344,302651,Point(-41.27 -4.253888888),2203420,Domingos Mourão
1937384,302744,Point(-42.926944444 -7.790833333),2203800,Flores do Piauí
1938748,302719,Point(-43.045833333 -9.188888888),2200707,Anísio de Abreu
1938757,302668,Point(-42.113888888 -6.516944444),2201176,Barra d'Alcântara
1938765,302674,Point(-42.628888888 -3.811944444),2202174,Campo Largo do Piauí
1938789,302855,Point(-41.895833333 -3.417777777),2202653,Caxingó
1938802,302782,Point(-43.93 -7.265833333),2205607,Landri Sales
1938815,302817,Point(-42.555833333 -5.988888888),2204600,Hugo Napoleão
1938832,302681,Point(-41.418888888 -8.578888888),2208650,Queimada Nova
1938844,302825,Point(-41.421944444 -4.683888888),2206357,Milton Brandão
1938857,302704,Point(-43.893888888 -7.120833333),2206001,Marcos Parente
1938871,302765,Point(-41.881944444 -7.66),2202109,Campinas do Piauí
1938883,302792,Point(-42.642777777 -5.415),2205581,Lagoa do Piauí
1938896,302659,Point(-45.303888888 -9.753888888),2206605,Monte Alegre do Piauí
1938905,302648,Point(-41.518888888 -6.947777777),2209351,Santana do Piauí
1938919,302707,Point(-42.285 -8.067777777),2207934,Pedro Laurentino
1938932,302706,Point(-41.89 -6.941944444),2209955,São João da Varjota
1938945,302690,Point(-42.692777777 -6.622777777),2204105,Francisco Ayres
1938964,302753,Point(-44.27778 -8.97437),2209302,Santa Luz
1938964,302753,Point(-44.128888888 -8.953888888),2209302,Santa Luz
1938976,302721,Point(-42.308888888 -4.475833333),2202059,Cabeceiras do Piauí
1939222,302526,Point(-40.476944444 -4.193888888),2313955,Varjota
1939306,362162,Point(-38.971944444 -12.605),2929008,São Félix
1940449,302764,Point(-41.243888888 -7.667777777),2207777,Patos do Piauí
1940465,302842,Point(-42.575 -5.840833333),2207108,Olho d'Água do Piauí
1940480,302697,Point(-41.125833333 -7.462777777),2206050,Massapê do Piauí
1940505,302770,Point(-45.302777777 -10.03),2209757,São Gonçalo do Gurguéia
1940520,302732,Point(-41.448888888 -3.728888888),2202729,Cocal dos Alves
1940535,302725,Point(-43.776944444 -8.423888888),2200459,Alvorada do Gurguéia
1940548,302815,Point(-41.792777777 -6.118888888),2200905,Aroazes
1940564,302761,Point(-44.223888888 -8.817777777),2203107,Cristino Castro
1941164,302854,Point(-43.15301 -9.29862),2205532,"Jurema, Piauí"
1941164,302854,Point(-43.127777777 -9.230833333),2205532,"Jurema, Piauí"
1941672,332965,Point(-44.332777777 -4.382777777),2108454,Peritoró
1943081,302837,Point(-41.91 -7.853888888),2210805,Simplício Mendes
1943951,,Point(-48.567778 -20.556944),,Microrregião de Barretos
1945041,302484,Point(-38.920833333 -5.31),2301851,Banabuiú
1945126,,Point(-48.47889 -27.6814),,Praia do Campeche
1945540,,Point(-36.4239 -8.33583),,Agreste Pernambucano Mesoregion
1946032,,Point(-32.4033 -3.86218),,Q1946032
1946795,362291,Point(-40.43333333 -11.1),2905107,Caém
1947031,90136,Point(-47.180833333 -1.195833333),1502202,"Capanema, Pará"
1947813,332982,Point(-45.076944444 -5.105),2111631,São Raimundo do Doca Bezerra
1948373,336748,Point(-48.072777777 -6.365833333),1701002,"Ananás, Tocantins"
1948586,,Point(-38.91388889 -13.38166667),,Morro de São Paulo
1948966,297911,Point(-45.124722222 -22.730833333),3527207,"Lorena, São Paulo"
1948975,298207,Point(-48.083888888 -21.685),3546900,Santa Lúcia
1950470,242384,Point(-53.058888888 -27.328888888),4314704,"Planalto, Rio Grande do Sul"
1952579,,Point(-44.2508 -2.9369),,North Maranhão
1953550,,Point(-47.806666 -21.178333),,Microrregião de Ribeirão Preto
