@type,@id,wikidata,"name"
relation,336840,Q1784265,"Gurupi"
relation,336841,Q1800896,"Pindorama do Tocantins"
relation,336842,Q1800881,"Ponte Alta do Bom Jesus"
relation,336843,Q1801758,"Colinas do Tocantins"
relation,336844,Q1801737,"Barrolândia"
relation,336845,Q1786619,"Lizarda"
relation,336846,Q593716,"Araguaçu"
relation,336847,Q1802077,"Aparecida do Rio Negro"
relation,336848,Q1801703,"Buriti do Tocantins"
relation,336849,Q1801726,"Aurora do Tocantins"
relation,336850,Q1783966,"Araguatins"
relation,336851,Q1801587,"Novo Alegre"
relation,336852,Q1801572,"Novo Acordo"
relation,336853,Q1801241,"Santa Rita do Tocantins"
relation,336854,Q522587,"Santa Maria do Tocantins"
relation,336855,Q2289927,"Nazaré"
relation,336856,Q512635,"Barra do Ouro"
relation,336857,Q1802116,"Aliança do Tocantins"
relation,336858,Q1801628,"Marianópolis do Tocantins"
relation,336859,Q978148,"Paraíso do Tocantins"
relation,336860,Q535056,"Itacajá"
relation,336861,Q1801517,"Monte do Carmo"
relation,336862,Q991120,"Santa Fé do Araguaia"
relation,336863,Q773264,"Chapada de Areia"
relation,336864,Q1801670,"Axixá do Tocantins"
relation,336865,Q967767,"Dois Irmãos do Tocantins"
relation,336866,Q1798698,"Cristalândia"
relation,336867,Q1800970,"Dueré"
relation,336868,Q746335,"Combinado"
relation,336869,Q957649,"Araguanã"
relation,336870,Q1801208,"Goianorte"
relation,336871,Q1801150,"Dianópolis"
relation,336872,Q1801100,"Darcinópolis"
relation,336873,Q672837,"Couto de Magalhães"
relation,336874,Q2011582,"Monte Santo do Tocantins"
relation,336875,Q1801778,"Aragominas"
relation,358953,Q939642,"Microrregião de Montenegro"
relation,361473,Q2877415,"Rodovia Transbrasiliana"
relation,361756,Q109188,"Pelotas"
relation,362159,Q373705,"Ilhéus"
relation,362191,Q1798829,"Guaratinga"
relation,362260,Q1794388,"Lagoa Real"
relation,362276,Q1645080,"Simões Filho"
relation,362362,Q36947,"Salvador"
relation,362413,Q40430,"Bahia"
relation,362423,Q330208,"Vitória da Conquista"
relation,362465,Q1999691,"Jandaíra"
relation,362529,Q905164,"Lauro de Freitas"
relation,362533,Q1762004,"Aramari"
relation,363122,Q1795086,"Rodelas"
relation,363210,Q956008,"Paulo Afonso"
relation,363220,Q632744,"Glória"
relation,368768,Q666247,"São Joaquim de Bicas"
relation,368770,Q1751207,"Ibirité"
relation,368772,Q1642662,"Nova Lima"
relation,368774,Q1787098,"Taquaraçu de Minas"
relation,368775,Q936682,"Mário Campos"
relation,368777,Q780786,"Confins"
relation,368778,Q1012546,"Vespasiano"
relation,368780,Q737689,"Ribeirão das Neves"
relation,368781,Q1754959,"Bom Jesus do Amparo"
relation,368782,Q42800,"Belo Horizonte"
relation,368786,Q271333,"Contagem"
relation,368789,Q2661298,"Nova União"
relation,368793,Q1638732,"Pedro Leopoldo"
relation,368794,Q1755373,"Caeté"
relation,368797,Q1787340,"São José da Lapa"
relation,368800,Q732563,"Rio Acima"
relation,368801,Q1789187,"Sarzedo"
relation,368808,Q1451808,"Sabará"
relation,368811,Q1790670,"Juatuba"
relation,368812,Q737644,"Betim"
relation,368819,Q1791724,"Esmeraldas"
relation,368823,Q1780289,"Raposos"
relation,368826,Q1792057,"Capim Branco"
relation,368830,Q2050036,"Igarapé"
relation,368831,Q178667,"Lagoa Santa"
relation,368833,Q1755006,"Prudente de Morais"
relation,368834,Q942235,"Santa Luzia"
relation,380835,Q18278,"Río Uruguay"
relation,393752,Q3415330,""
relation,393822,Q3415484,""
relation,394588,Q3415332,""
relation,396012,Q3415331,""
relation,396201,Q2877426,""
relation,396730,Q3415334,""
relation,396846,Q3415378,""
relation,399217,Q3415335,""
relation,399219,Q3415338,"Rodovia Dyógenes Auildo Martins Pinto"
relation,399428,Q3415340,""
relation,399827,Q3415343,""
relation,400016,Q3415391,""
relation,400018,Q3415345,""
relation,400725,Q2379142,""
relation,404373,Q9054313,"Palácio Anchieta"
relation,405935,Q233169,"Beni"
relation,406139,Q3415348,""
relation,406140,Q3415350,"Rodovia Jayme Caetano Braun"
relation,406273,Q1325798,"Provincia Antonio Vaca Díez"
relation,406300,Q2877449,""
relation,406301,Q2877443,""
relation,406303,Q2877421,""
relation,406307,Q2877429,""
relation,406310,Q2877435,""
relation,406313,Q2877439,""
relation,410711,Q3432937,"Rio do Peixe"
relation,412828,Q3415370,""
relation,419266,Q3308465,"Linha 5 - Lilás"
relation,419274,Q3294315,"Linha 3 - Vermelha: Palmeiras - Barra Funda ⇒ Corinthians - Itaquera"
relation,419276,Q588499,"Linha 2 - Verde: Vila Prudente ⇒ Vila Madalena"
relation,419281,Q3308457,"Linha 4 - Amarela"
relation,419685,Q3296728,"Linha 7 - Rubi: Luz ⇒ Francisco Morato"
relation,420554,Q10318743,"Linha Verde: Central → Terminal Ceilândia"
relation,420556,Q10318700,"Linha Laranja: Central → Samambaia"
relation,420628,Q10318643,"Linha 1"
relation,421151,Q119158,"Distrito Federal"
relation,421231,Q650710,"Parque Nacional Noel Kempff Mercado"
relation,421400,Q849539,"Rio Tietê"
relation,421678,Q127892,"Rio Paraná"
relation,456940,Q5243986,"Laguna Uberaba"
relation,531526,Q859548,"Río Negro"
relation,535332,Q3176167,"Rio Canoas"
relation,546729,Q2454857,"Microrregião de Jaguarão"
relation,546750,Q2564138,"Microrregião do Litoral Lagunar"
relation,546830,Q2685947,"Microrregião da Campanha Central"
relation,547022,Q15648037,""
relation,547558,Q2277283,"Microrregião das Serras de Sudeste"
relation,547565,Q2122860,"Microrregião da Campanha Meridional"
relation,547857,Q1962551,"Microrregião da Campanha Ocidental"
relation,547969,Q385400,"Microrregião de Cachoeira do Sul"
relation,548277,Q2057403,"Microrregião de Não-Me-Toque"
relation,556851,Q2265569,"Microrregião de Camaquã"
relation,556859,Q2598325,"Microrregião de Lageado-Estrela"
relation,556872,Q961642,"Microrregião de Guaporé"
relation,556887,Q2455920,"Microrregião de Pelotas"
relation,556902,Q2597114,"Microrregião de Santa Cruz do Sul"
relation,557071,Q2565601,"Microrregião de Restinga Seca"
relation,557081,Q2455880,"Microrregião de Santa Maria"
relation,557359,Q2454366,"Microrregião de Santiago"
relation,557366,Q2364810,"Microrregião de São Jerônimo"
relation,557368,Q2571425,"Microrregião de Porto Alegre"
relation,557390,Q2271354,"Microrregião de Osório"
relation,557401,Q2321315,"Microrregião de Gramado-Canela"
relation,557406,Q614323,"Microrregião de Vacaria"
relation,558071,Q2565576,"Microrregião de Carazinho"
relation,558074,Q601264,"Microrregião de Passo Fundo"
relation,558322,Q2566081,"Microrregião de Soledade"
relation,558341,Q2097349,"Microrregião de Cruz Alta"
relation,558348,Q2552351,"Microrregião de Ijuí"
relation,558353,Q586517,"Microrregião de Santo Ângelo"
relation,567380,Q2359020,"Microrregião de Sananduva"
relation,567656,Q2297851,"Microrregião de Erechim"
relation,568916,Q596926,"Microrregião de Cerro Largo"
relation,568918,Q2566070,"Microrregião de Santa Rosa"
relation,568937,Q970222,"Microrregião de Três Passos"
relation,568967,Q2565558,"Microrregião de Frederico Westphalen"
relation,570094,Q7392224,""
relation,571511,Q2740646,"Rodovia Washington Luís"
relation,571961,Q2633411,"Rodovia dos Bandeirantes"
relation,593770,Q1784377,"Lajeado Grande"
relation,597999,Q3088086,"Rodovia Anhanguera"
relation,611052,Q3438415,"Rodovia Dom Pedro I"
relation,897687,Q5047777,"Casa Shopping"
relation,913876,Q887463,"Boa Esperança"
relation,1086735,Q4818769,"Rio Atucatiquini"
relation,1092096,Q3432676,"Rio Tapauá"
relation,1099655,Q16930665,"Rio Ipixuna"
relation,1099714,Q73584,""
relation,1099758,Q1477896,"Rio Abunã"
relation,1099767,Q6127753,"Rio Jamari"
relation,1100384,Q2981909,"Rio Jutaí"
relation,1101151,Q6150964,"Rio Jandiatuba"
relation,1101803,Q2053974,"Parque Estadual do Turvo"
relation,1110121,Q156054,"Rio Tocantins"
relation,1124430,Q5457206,"Aterro do Flamengo"
relation,1124490,Q1974494,"Parque Nacional da Tijuca"
relation,1124651,Q45242,"Jardim Botânico"
relation,1124867,Q10345031,"Parque Estadual da Pedra Branca"
relation,1125190,Q10359772,"Parque Natural Municipal de Marapendi"
relation,1161689,Q465960,"Misiones Jesuíticas Guaraníes - UNESCO - WHC"
relation,1222738,Q10343003,""
relation,1267457,Q6754556,"Rio Maracanã"
relation,1274707,Q1850416,"Museu Nacional"
relation,1277591,Q926729,"Paraty"
relation,1343641,Q25420202,"Lago dos Patos"
relation,1351684,Q1541246,"Oyapock"
relation,1360188,Q587901,"Rio Tibaji"
relation,1360190,Q10362430,"Rio Pitangui"
relation,1360217,Q7322298,"Rio Ribeira de Iguape"
relation,1692131,Q9685950,"Campo Belo"
relation,1692132,Q18479100,"Campo Grande"
relation,1692133,Q18697265,"Cidade Ademar"
relation,1692134,Q10304645,"Jabaquara"
relation,1692135,Q10347266,"Pedreira"
relation,1692136,Q7420462,"Santo Amaro"
relation,1694376,Q6092447,"Itaim Bibi"
relation,1706557,Q9300178,"Moema"
relation,1710682,Q454586,"Saúde"
relation,1726168,Q6522452,"Memorial dos Povos Indígenas"
relation,1753134,Q9642552,""
relation,1757114,Q10337801,"Nova Descoberta"
relation,1758011,Q5786767,"Ruta Nacional 121"
relation,1823223,Q267439,"Guarapari"
relation,1823480,Q2019024,"Anchieta"
relation,1825376,Q596538,"Alfredo Chaves"
relation,1825815,Q334197,"Vila Velha"
relation,1825817,Q168376,"Vitória"
relation,1825818,Q2020315,"Viana"
relation,1825819,Q841222,"Cariacica"
relation,1826737,Q927537,"Serra"
relation,1826738,Q1806664,"Marechal Floriano"
relation,1826739,Q1806645,"Piúma"
relation,1826741,Q595222,"Iconha"
relation,1826751,Q1806710,"Itapemirim"
relation,1827270,Q1806661,"Marataízes"
relation,1827271,Q2021405,"Presidente Kennedy"
relation,1827273,Q1795062,"Mimoso do Sul"
relation,1828126,Q1994852,"Rio Novo do Sul"
relation,1828127,Q762224,"Vargem Alta"
relation,1828250,Q1439193,"Cachoeiro de Itapemirim"
relation,1828251,Q648890,"Atílio Vivácqua"
relation,1828252,Q739272,"Muqui"
relation,1828254,Q2021210,"Apiacá"
relation,1828257,Q1807022,"Bom Jesus do Norte"
relation,1828258,Q1806727,"São José do Calçado"
relation,1828865,Q1807792,"Guaçuí"
relation,1828866,Q993623,"Dores do Rio Preto"
relation,1828867,Q1807012,"Divino de São Lourenço"
relation,1828868,Q1807726,"Ibitirama"
relation,1829621,Q1806739,"Jerônimo Monteiro"
relation,1829622,Q1807909,"Alegre"
relation,1829623,Q1793709,"Iúna"
relation,1829725,Q1807920,"Irupi"
relation,1830501,Q1795195,"Ibatiba"
relation,1830502,Q1797483,"Muniz Freire"
relation,1831573,Q1982959,"Brejetuba"
relation,1831575,Q1793672,"Afonso Cláudio"
relation,1831581,Q616506,"Laranja da Terra"
relation,1831586,Q804041,"Baixo Guandu"
relation,1832492,Q505326,"Pancas"
relation,1832493,Q973430,"Alto Rio Novo"
relation,1832494,Q1806721,"Mantenópolis"
relation,1832495,Q1794183,"Barra de São Francisco"
relation,1833461,Q652959,"Água Doce do Norte"
relation,1833465,Q1794439,"Ecoporanga"
relation,1833466,Q339532,"Mucurici"
relation,1833473,Q2013818,"Montanha"
relation,1834404,Q549543,"Pedro Canário"
relation,1834956,Q1998957,"Conceição da Barra"
relation,1834958,Q1763574,"São Mateus"
relation,1837214,Q668992,"Jaguaré"
relation,1837215,Q1806732,"Sooretama"
relation,1837218,Q1806653,"Vila Valério"
relation,1837247,Q1806678,"Ponto Belo"
relation,1837756,Q2018987,"Pinheiros"
relation,1837757,Q2089691,"Boa Esperança"
relation,1837770,Q505266,"Vila Pavão"
relation,1837772,Q734635,"Nova Venécia"
relation,1837825,Q1798735,"São Gabriel da Palha"
relation,1838487,Q1806625,"São Domingos do Norte"
relation,1838488,Q1806671,"Rio Bananal"
relation,1838530,Q1985082,"Governador Lindenberg"
relation,1838561,Q1806633,"Marilândia"
relation,1838598,Q933380,"Colatina"
relation,1840271,Q1794952,"Castelo"
relation,1840788,Q1795227,"Conceição do Castelo"
relation,1840859,Q1806745,"Venda Nova do Imigrante"
relation,1840925,Q616475,"Domingos Martins"
relation,1841179,Q1806620,"São Roque do Canaã"
relation,1842144,Q1793795,"Itaguaçu"
relation,1842157,Q1806714,"Itarana"
relation,1842175,Q616486,"Santa Maria de Jetibá"
relation,1842672,Q678885,"Santa Leopoldina"
relation,1842745,Q2039418,"Santa Teresa"
relation,1842848,Q1807804,"Ibiraçu"
relation,1842888,Q1982819,"João Neiva"
relation,1842951,Q593133,"Fundão"
relation,1842988,Q1982827,"Águia Branca"
relation,1843539,Q1794219,"Aracruz"
relation,1843541,Q1755402,"Linhares"
relation,1843576,Q1163503,"Região Metropolitana da Grande Vitória"
relation,1850539,Q27567986,"Parque Estadual Paulo César Vinha"
relation,1901921,Q10262437,"Cursino"
relation,1943961,Q10342987,""
relation,1964267,Q224101,"Baía de Guanabara"
relation,2065478,Q10287093,"Fórum Abelardo Penna"
relation,2067262,Q10315761,"Lagoa de Garopaba do Sul"
relation,2071421,Q10315744,"Lagoa da Tijuca"
relation,2138398,Q429897,"Lagoa Rodrigo de Freitas"
relation,2144052,Q3362568,"Linha 1 - Azul: Jabaquara ⇒ Tucuruvi"
relation,2150094,Q16502164,"Açude Público Epitácio Pessoa"
relation,2162062,Q10366796,"Sacomã"
relation,2165529,Q10390600,"Vila Andrade"
relation,2171981,Q10276070,"Presidente Altino"
relation,2182392,Q7195875,"Pinheiros"
relation,2183691,Q10275638,"Ceasa"
relation,2183692,Q10275651,"Cidade Universitária"
relation,2183693,Q10276226,"Villa Lobos - Jaguaré"
relation,2185389,Q14942956,"Floresta da Tijuca"
relation,2185940,Q28301,"Olinda"
relation,2211795,Q689868,"Campos dos Goytacazes"
relation,2211796,Q1807668,"Cardoso Moreira"
relation,2211797,Q1787793,"São Fidélis"
relation,2211798,Q1787681,"São Francisco de Itabapoana"
relation,2211799,Q923201,"São João da Barra"
relation,2212558,Q1787642,"Carapebus"
relation,2212559,Q601169,"Conceição de Macabu"
relation,2212560,Q473250,"Macaé"
relation,2212561,Q1803183,"Quissamã"
relation,2213687,Q1750011,"Bom Jesus do Itabapoana"
relation,2213688,Q1802244,"Porciúncula"
relation,2213689,Q1803142,"Varre-Sai"
relation,2213765,Q1804116,"Italva"
relation,2213766,Q1675245,"Itaperuna"
relation,2213767,Q519652,"Laje do Muriaé"
relation,2213768,Q2057463,"Natividade"
relation,2215535,Q1787636,"Aperibé"
relation,2215536,Q1761549,"Araruama"
relation,2215537,Q1761573,"Areal"
relation,2215538,Q680119,"Armação dos Búzios"
relation,2215539,Q1750235,"Arraial do Cabo"
relation,2215540,Q628978,"Bom Jardim"
relation,2215541,Q735025,"Cabo Frio"
relation,2215542,Q1787650,"Cambuci"
relation,2215543,Q1763072,"Cantagalo"
relation,2215544,Q1765089,"Carmo"
relation,2215546,Q684387,"Comendador Levy Gasparian"
relation,2215547,Q534937,"Cordeiro"
relation,2215548,Q1786966,"Duas Barras"
relation,2215549,Q1761488,"Iguaba Grande"
relation,2215550,Q1804085,"Itaocara"
relation,2215551,Q1787503,"Macuco"
relation,2215552,Q1804056,"Miracema"
relation,2215553,Q468563,"Nova Friburgo"
relation,2215554,Q304947,"Paraíba do Sul"
relation,2215556,Q2013108,"Santa Maria Madalena"
relation,2215557,Q1788412,"Santo Antônio de Pádua"
relation,2215558,Q748985,"Sapucaia"
relation,2215559,Q927311,"Silva Jardim"
relation,2215560,Q1787520,"Sumidouro"
relation,2215561,Q1802262,"São José de Ubá"
relation,2215562,Q581213,"São Pedro da Aldeia"
relation,2215563,Q1803089,"São Sebastião do Alto"
relation,2215564,Q1803189,"Trajano de Moraes"
relation,2215565,Q1787655,"Três Rios"
relation,2215573,Q653716,"Saquarema"
relation,2217370,Q542829,"Angra dos Reis"
relation,2217371,Q808797,"Barra Mansa"
relation,2217372,Q1750175,"Barra do Piraí"
relation,2217373,Q817223,"Itatiaia"
relation,2217374,Q1843603,"Pinheiral"
relation,2217375,Q1015780,"Piraí"
relation,2217376,Q765477,"Porto Real"
relation,2217377,Q1800698,"Quatis"
relation,2217378,Q913390,"Resende"
relation,2217379,Q953901,"Rio Claro"
relation,2217380,Q1761758,"Rio das Flores"
relation,2217381,Q1005931,"Valença"
relation,2217382,Q276176,"Volta Redonda"
relation,2219086,Q1983181,"Cachoeiras de Macacu"
relation,2219087,Q1787607,"Engenheiro Paulo de Frontin"
relation,2219088,Q730437,"Itaguaí"
relation,2219089,Q988680,"Mangaratiba"
relation,2219090,Q1798722,"Mendes"
relation,2219091,Q1798731,"Miguel Pereira"
relation,2219092,Q1802179,"Paracambi"
relation,2219093,Q955927,"Paty do Alferes"
relation,2219094,Q189043,"Petrópolis"
relation,2219095,Q1802187,"Rio Bonito"
relation,2219096,Q988677,"Seropédica"
relation,2219097,Q941236,"São José do Vale do Rio Preto"
relation,2219098,Q622836,"Teresópolis"
relation,2219099,Q1806430,"Vassouras"
relation,2220781,Q737636,"Belford Roxo"
relation,2220782,Q193021,"Duque de Caxias"
relation,2220783,Q1761565,"Guapimirim"
relation,2220784,Q841244,"Itaboraí"
relation,2220785,Q1787673,"Japeri"
relation,2220786,Q841218,"Magé"
relation,2220787,Q847037,"Maricá"
relation,2220788,Q983459,"Nilópolis"
relation,2220789,Q178725,"Niterói"
relation,2220791,Q1800756,"Queimados"
relation,2220792,Q83114,"São Gonçalo"
relation,2220793,Q459690,"São João de Meriti"
relation,2220794,Q1787049,"Tanguá"
relation,2237424,Q5160560,"Rio Congonhas"
relation,2237440,Q607976,"Rio Paranapanema"
relation,2246895,Q2008077,"Rio Pelotas"
relation,2267202,Q3062301,"5109-10 Terminal V. Prudente"
relation,2267203,Q3062301,"5109-10 Terminal Mercado"
relation,2267210,Q3062301,"5105-10 Terminal Mercado"
relation,2267211,Q3062301,"5105-10 Terminal Sacomã"
relation,2282933,Q752674,"Rio Tapajós"
relation,2295651,Q3783,"Rio Amazonas"
relation,2296476,Q5194434,"Rio Cupari"
relation,2296516,Q5184289,"Rio Crepori"
relation,2319458,Q10315769,"Lagoa de Marapendi"
relation,2319464,Q10315821,"Lagoa dos Quadros"
relation,2319627,Q615486,"Rio Jacuí"
relation,2320658,Q979878,"Represa de Bariri"
relation,2339171,Q17489,"Estádio Nilton Santos"
relation,2390716,Q614720,"Lago Guaíba"
relation,2390717,Q615486,"Rio Jacuí"
relation,2393190,Q25438058,"Barragem da Farinha"
relation,2394866,Q386331,"Rio Grande"
relation,2394867,Q191635,"Rio Iguaçu"
relation,2394868,Q6895067,"Rio Mojiguaçu"
relation,2396738,Q16928354,"Rio Sapucaí"
relation,2396739,Q16928354,"Rio Sapucaí"
relation,2416067,Q10282855,"Floresta Nacional de Chapecó"
relation,2416272,Q2066328,"Parque Estadual da Pedra Azul"
relation,2466466,Q10315759,"Lagoa da Conceição"
relation,2515508,Q10359681,"Reserva Extrativista Marinha do Arraial do Cabo"
relation,2525280,Q752218,"Parque Nacional das Emas"
relation,2525338,Q3179800,"Parque Nacional do Pantanal Matogrossense"
relation,2530698,Q1757394,"Rio Doce"
relation,2554053,Q3296728,"Linha 7 - Rubi: Francisco Morato ⇒ Luz"
relation,2554084,Q3293864,"Palmeiras - Barra Funda (CPTM)"
relation,2560355,Q171387,"Autódromo José Carlos Pace"
relation,2604158,Q703126,"Arroio Chuí"
relation,2624304,Q7455211,"Parque Nacional da Serra da Canastra"
relation,2624717,Q1136747,"Parque Nacional da Serra do Cipó"
relation,2631329,Q9071593,"Rio Aguapeí"
relation,2633683,Q1051873,"Parque Nacional Cavernas do Peruaçu"
relation,2633906,Q7455205,"Parque Nacional da Serra da Bodoquena"
relation,2633908,Q2269548,"Parque Nacional das Sempre-Vivas"
relation,2634122,Q5595368,"Parque Nacional Grande Sertão Veredas"
relation,2634128,Q7455207,"Parque Nacional da Serra da Bocaina"
relation,2634131,Q18481080,"Parque Nacional da Serra das Lontras"
relation,2634132,Q10345249,"Parque Nacional e Histórico do Monte Pascoal"
relation,2634438,Q2565753,"Rio Jamanxim"
relation,2634439,Q472816,"Rio Juruena"
relation,2634441,Q745263,"Rio Teles Pires"
relation,2634648,Q879629,"Parque Nacional de Ilha Grande"
relation,2634910,Q998087,"Rio Cuiabá"
relation,2635805,Q5194278,"Rio Cuniuá"
relation,2635809,Q6095187,"Rio Ituxi"
relation,2635812,Q7148874,"Rio Pauini"
relation,2635816,Q26271,"Río Purús"
relation,2636280,Q3100998,"Rio Tarauacá"
relation,2638027,Q171847,"Rio Araguaia"
relation,2639156,Q18481085,"Parque Nacional do Alto Cariri"
relation,2639206,Q742315,"Parque Nacional do Iguaçu"
relation,2639227,Q174228,"Parque Nacional do Caparaó"
relation,2639410,Q10345245,"Parque Nacional do Descobrimento"
relation,2639428,Q617635,"Parque Nacional de Aparados da Serra"
relation,2639431,Q625172,"Parque Nacional da Serra do Itajaí"
relation,2639440,Q7400654,"Parque Nacional de Saint-Hilaire/Lange"
relation,2639484,Q1588750,"Parque Nacional da Furna Feia"
relation,2653525,Q5072887,"Parque Nacional da Chapada das Mesas"
relation,2661853,Q804027,"Região Metropolitana da Baixada Santista"
relation,2661854,Q2307420,"Região Metropolitana de Campinas"
relation,2661855,Q1415666,"Região Metropolitana de São Paulo"
relation,2661856,Q10358745,"Região Metropolitana do Vale do Paraíba e Litoral Norte"
relation,2662001,Q20060177,"Aglomeração Urbana do Litoral Norte"
relation,2662002,Q9588043,"Aglomeração Urbana do Sul"
relation,2662003,Q3931908,"Região Administrativa Integrada de Desenvolvimento do Polo Petrolina e Juazeiro"
relation,2662004,Q3931951,"Região Integrada de Desenvolvimento da Grande Teresina"
relation,2662005,Q1444870,"Região Integrada de Desenvolvimento do Distrito Federal e Entorno"
relation,2679679,Q9648896,"Açude Coremas"
relation,2692148,Q10359520,"Acauã"
relation,2696547,Q1839783,"Amaraji"
relation,2697039,Q1798712,"Ladário"
relation,2697064,Q271215,"Corumbá"
relation,2697338,Q8678,"Rio de Janeiro"
relation,2702845,Q955914,"Capitão Poço"
relation,2702846,Q2009430,"Nova Timboteua"
relation,2706907,Q10335889,"Nazária"
relation,2709093,Q661235,"Lagoa dos Patos"
relation,2709108,Q984780,"Mesquita"
relation,2709115,Q188897,"Nova Iguaçu"
relation,2709162,Q1795244,"Mineiros"
relation,2709594,Q2088935,"Ribeirão"
relation,2715904,Q18465913,"Cidade Dutra"
relation,2715905,Q10290864,"Grajaú"
relation,2715906,Q10306374,"Jardim Ângela"
relation,2715907,Q6773956,"Marsilac"
relation,2715908,Q7136717,"Parelheiros"
relation,2716855,Q9668628,"Buraco do Lume"
relation,2718505,Q3216272,"La Gaiba"
relation,2730517,Q10332512,"Parque Natural Morro do Osso"
relation,2731072,Q4881795,"Bela Vista"
relation,2731073,Q4940332,"Bom Retiro"
relation,2731074,Q12084541,"Brás"
relation,2731075,Q5025685,"Cambuci"
relation,2731076,Q5163247,"Consolação"
relation,2731077,Q192146,"Liberdade"
relation,2731078,Q10344794,"Pari"
relation,2731079,Q7314775,"República"
relation,2731080,Q7419297,"Santa Cecília"
relation,2731081,Q7665833,"Sé"
relation,2736059,Q5286193,"Rio do Peixe"
relation,2736114,Q975231,"Rio Piranhas-Açu"
relation,2736115,Q3893772,"Rio Seridó"
relation,2736250,Q7921057,"Rio Verde"
relation,2737179,Q49544,"Rio Xingu"
relation,2737232,Q598072,"Rio Curuaés"
relation,2737852,Q142148,"Rio São Francisco"
relation,2745658,Q1963048,"Aeroporto Regional de Caxias do Sul - Hugo Cantergiani"
relation,2750810,Q2549175,"Região Metropolitana de Recife"
relation,2758138,Q3643852,"Plano Piloto"
relation,2758139,Q2627794,"Lago Paranoá"
relation,2798040,Q6481823,"Reserva Biológica do Lami José Lutzenberger"
relation,2798271,Q732922,"Palácio Piratini"
relation,2824551,Q7133826,"Rio Paracatu"
relation,2828792,Q10301109,"Ilha da Pintada"
relation,2843209,Q2460475,"Região Metropolitana de Porto Alegre"
relation,2844354,Q2459499,"Mesorregião Metropolitana de Porto Alegre"
relation,2844355,Q661235,"Lagoa dos Patos"
relation,2844750,Q1060042,"Região Sul"
relation,2845417,Q10353701,"Presídio Central"
relation,2846156,Q10348326,"Penitenciária Feminina Madre Pelletier"
relation,2849004,Q10301068,"Ilha Grande dos Marinheiros"
relation,2849007,Q10301129,"Ilha das Garças"
relation,2849008,Q10301109,"Ilha do Chico Inglês"
relation,2849010,Q10301288,"Ilha do Humaitá"
relation,2849013,Q10301217,"Ilha do Pavão"
relation,2849255,Q1521504,"Rio dos Sinos"
relation,2900423,Q10315760,"Lagoa de Garopaba"
relation,2933674,Q9661402,"Bonfim"
relation,2954503,Q1357520,"Região Metropolitana do Vale do Aço"
relation,2954515,Q2294919,"Região Metropolitana de Belo Horizonte"
relation,2992533,Q5402040,"Estádio Dr. Adhemar de Barros"
relation,3012173,Q8123433,"São João"
relation,3012176,Q10349843,"Pinheiro Machado"
relation,3012181,Q10378062,"Tancredo Neves"
relation,3012183,Q10359247,"Renascença"
relation,3012247,Q10313131,"Juscelino Kubitschek"
relation,3013113,Q10337174,"Noal"
relation,3013114,Q10346146,"Patronato"
relation,3032203,Q9686033,"Campo Limpo"
relation,3032210,Q10306135,"Jardim São Luís"
relation,3032218,Q7553067,"Socorro"
relation,3049157,Q4764338,"Anhanguera"
relation,3049162,Q374245,"Morumbi"
relation,3049164,Q7294289,"Raposo Tavares"
relation,3049165,Q7335301,"Rio Pequeno"
relation,3049170,Q4022726,"Vila Sônia"
relation,3049345,Q10389236,"Variante Boa Vista-Guaianã"
relation,3049346,Q4736827,"Alto de Pinheiros"
relation,3049347,Q4863126,"Barra Funda"
relation,3049348,Q9664370,"Brasilândia"
relation,3049349,Q5002363,"Butantã"
relation,3049350,Q18466645,"Cachoeirinha"
relation,3049351,Q9698149,"Casa Verde"
relation,3049352,Q1026722,"Ipiranga"
relation,3049353,Q6122919,"Jaguara"
relation,3049354,Q10304895,"Jaguaré"
relation,3049355,Q6159661,"Jardim Paulista"
relation,3049356,Q9301276,"Jaçanã"
relation,3049357,Q3429727,"Lapa"
relation,3049358,Q10318414,"Limão"
relation,3049359,Q6747827,"Mandaqui"
relation,3049360,Q7167709,"Perdizes"
relation,3049361,Q10348806,"Perus"
relation,3049362,Q7195880,"Pinheiros"
relation,3049363,Q7420040,"Santana"
relation,3049364,Q7665693,"São Rafael"
relation,3049365,Q7838106,"Tremembé"
relation,3049366,Q7851203,"Tucuruvi"
relation,3049367,Q7929984,"Vila Guilherme"
relation,3049368,Q10390910,"Vila Leopoldina"
relation,3049369,Q10390943,"Vila Maria"
relation,3049370,Q7929996,"Vila Mariana"
relation,3049371,Q7929997,"Vila Medeiros"
relation,3049385,Q10331562,"Mojuí dos Campos"
relation,3049436,Q4790289,"Aricanduva"
relation,3049437,Q9653813,"Belém"
relation,3049438,Q9694268,"Cangaíba"
relation,3049439,Q5046840,"Carrão"
relation,3049440,Q18466184,"Cidade Tiradentes"
relation,3049441,Q10273672,"Ermelino Matarazzo"
relation,3049442,Q10285869,"Freguesia do Ó"
relation,3049443,Q10292354,"Guaianases"
relation,3049444,Q5994419,"Iguatemi"
relation,3049445,Q10304155,"Itaim Paulista"
relation,3049446,Q10305357,"Jaraguá"
relation,3049447,Q10305714,"Jardim Helena"
relation,3049448,Q1761180,"Mooca"
relation,3049449,Q3304309,"Pirituba"
relation,3049450,Q10368359,"Sapopemba"
relation,3049451,Q10375640,"São Domingos"
relation,3049452,Q7665615,"São Lucas"
relation,3049453,Q7665632,"São Mateus"
relation,3049454,Q7665638,"São Miguel Paulista"
relation,3049455,Q9300168,"Tatuapé"
